
None,None,None,None,22:38:57, 11/01/2022,PresentNone
None,None,None,None,22:38:58, 11/01/2022,PresentNone
None,None,None,None,22:38:58, 11/01/2022,PresentNone
None,None,None,None,22:38:58, 11/01/2022,PresentNone
None,None,None,None,22:38:58, 11/01/2022,PresentNone
None,None,None,None,22:38:58, 11/01/2022,PresentNone
None,None,None,None,22:38:58, 11/01/2022,PresentNone
None,None,None,None,22:38:58, 11/01/2022,PresentNone
None,None,None,None,22:38:58, 11/01/2022,PresentNone
None,None,None,None,22:38:58, 11/01/2022,PresentNone
None,None,None,None,22:38:59, 11/01/2022,PresentNone
None,None,None,None,22:38:59, 11/01/2022,PresentNone
None,None,None,None,22:38:59, 11/01/2022,PresentNone
None,None,None,None,22:38:59, 11/01/2022,PresentNone
None,None,None,None,22:38:59, 11/01/2022,PresentNone
None,None,None,None,22:38:59, 11/01/2022,PresentNone
None,None,None,None,22:38:59, 11/01/2022,PresentNone
None,None,None,None,22:38:59, 11/01/2022,PresentNone
None,None,None,None,22:38:59, 11/01/2022,PresentNone
None,None,None,None,22:38:59, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:00, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:01, 11/01/2022,PresentNone
None,None,None,None,22:39:02, 11/01/2022,PresentNone
None,None,None,None,22:39:02, 11/01/2022,PresentNone
None,None,None,None,22:39:02, 11/01/2022,PresentNone
None,None,None,None,22:39:02, 11/01/2022,PresentNone
None,None,None,None,22:39:02, 11/01/2022,PresentNone
None,None,None,None,22:39:02, 11/01/2022,PresentNone
None,None,None,None,22:39:02, 11/01/2022,PresentNone
None,None,None,None,22:39:02, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:03, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:04, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:05, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:06, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:07, 11/01/2022,PresentNone
None,None,None,None,22:39:08, 11/01/2022,PresentNone
None,None,None,None,22:39:08, 11/01/2022,PresentNone
None,None,None,None,22:39:08, 11/01/2022,PresentNone
None,None,None,None,22:39:08, 11/01/2022,PresentNone
None,None,None,None,22:39:08, 11/01/2022,PresentNone
None,None,None,None,22:39:08, 11/01/2022,PresentNone
None,None,None,None,22:39:08, 11/01/2022,PresentNone
None,None,None,None,22:39:08, 11/01/2022,PresentNone
None,None,None,None,22:39:08, 11/01/2022,PresentNone
None,None,None,None,22:39:08, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:09, 11/01/2022,PresentNone
None,None,None,None,22:39:10, 11/01/2022,PresentNone
None,None,None,None,22:39:10, 11/01/2022,PresentNone
None,None,None,None,22:39:10, 11/01/2022,PresentNone
None,None,None,None,22:39:10, 11/01/2022,PresentNone
None,None,None,None,22:39:10, 11/01/2022,PresentNone
None,None,None,None,22:39:10, 11/01/2022,PresentNone
None,None,None,None,22:39:10, 11/01/2022,PresentNone
None,None,None,None,22:39:10, 11/01/2022,PresentNone
None,None,None,None,22:39:10, 11/01/2022,PresentNone
None,None,None,None,22:39:10, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:11, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:12, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:13, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:14, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:15, 11/01/2022,PresentNone
None,None,None,None,22:39:16, 11/01/2022,PresentNone
None,None,None,None,22:39:16, 11/01/2022,PresentNone
None,None,None,None,22:39:16, 11/01/2022,PresentNone
None,None,None,None,22:39:16, 11/01/2022,PresentNone
None,None,None,None,22:39:16, 11/01/2022,PresentNone
None,None,None,None,22:39:16, 11/01/2022,PresentNone
None,None,None,None,22:39:16, 11/01/2022,PresentNone
None,None,None,None,22:39:16, 11/01/2022,PresentNone
None,None,None,None,22:39:16, 11/01/2022,PresentNone
None,None,None,None,22:39:17, 11/01/2022,PresentNone
None,None,None,None,22:39:17, 11/01/2022,PresentNone
None,None,None,None,22:39:17, 11/01/2022,PresentNone
None,None,None,None,22:39:17, 11/01/2022,PresentNone
None,None,None,None,22:39:17, 11/01/2022,PresentNone
None,None,None,None,22:39:17, 11/01/2022,PresentNone
None,None,None,None,22:39:17, 11/01/2022,PresentNone
None,None,None,None,22:39:17, 11/01/2022,PresentNone
None,None,None,None,22:39:17, 11/01/2022,PresentNone
None,None,None,None,22:39:17, 11/01/2022,PresentNone
None,None,None,None,22:39:18, 11/01/2022,PresentNone
None,None,None,None,22:39:18, 11/01/2022,PresentNone
None,None,None,None,22:39:18, 11/01/2022,PresentNone
None,None,None,None,22:39:18, 11/01/2022,PresentNone
None,None,None,None,22:39:18, 11/01/2022,PresentNone
None,None,None,None,22:39:18, 11/01/2022,PresentNone
None,None,None,None,22:39:18, 11/01/2022,PresentNone
None,None,None,None,22:39:18, 11/01/2022,PresentNone
None,None,None,None,22:39:18, 11/01/2022,PresentNone
None,None,None,None,22:39:19, 11/01/2022,PresentNone
None,None,None,None,22:39:19, 11/01/2022,PresentNone
None,None,None,None,22:39:19, 11/01/2022,PresentNone
None,None,None,None,22:39:19, 11/01/2022,PresentNone
None,None,None,None,22:39:19, 11/01/2022,PresentNone
None,None,None,None,22:39:19, 11/01/2022,PresentNone
None,None,None,None,22:39:19, 11/01/2022,PresentNone
None,None,None,None,22:39:19, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:20, 11/01/2022,PresentNone
None,None,None,None,22:39:21, 11/01/2022,PresentNone
None,None,None,None,22:39:21, 11/01/2022,PresentNone
None,None,None,None,22:39:21, 11/01/2022,PresentNone
None,None,None,None,22:39:21, 11/01/2022,PresentNone
None,None,None,None,22:39:21, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:22, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:23, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:24, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:25, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:26, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:27, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:28, 11/01/2022,PresentNone
None,None,None,None,22:39:29, 11/01/2022,PresentNone
None,None,None,None,22:39:29, 11/01/2022,PresentNone
None,None,None,None,22:39:29, 11/01/2022,PresentNone
None,None,None,None,22:39:29, 11/01/2022,PresentNone
